data,estudio,email,assunto,status
2026-09-10,Gameplay Galaxy,"Register Your Interest (banco de talentos, Pinpoint)",Totalmente remoto,portal,https://gameplaygalaxy.pinpointhq.com/register-your-interest/new,enviada,"CANDIDATURA DE PERSONAGEM ENVIADA E CONFIRMADA em 10/09 pela rota register-your-interest do Pinpoint, sem captcha nenhum na pagina. TRES PROVAS: POST 302 para /themes/3073/register-your-interest, URL final https://gameplaygalaxy.pinpointhq.com/themes/3073/register-your-interest/thanks, e o texto literal na tela ""Thanks. You have successfully registered your interest. Next Steps You will shortly receive a confirmation email, and will be notified of any roles that come along that meet your criteria."" CASA INEDITA: dedupe zero. UNICA DA FILA COM FORMULARIO LONGO, nove perguntas todas obrigatorias, e ONZE controles conferidos um a um na tela antes do clique: Locations = Remote, Departments = Art, quatro BOOLEANAS marcadas (experiencia em jogos true, 100% remoto true, exclusividade true, visto no local atual false, e os radios do Pinpoint valem true e false, nunca Yes e No), uma lista (More than 10 years), um texto livre CONDICIONAL e tres campos de texto direto. Todos os obrigatorios voltaram ok=true na leitura final. O SLOT 7, DE VISTO, FOI false E ISSO NAO E MENTIRA: a pergunta e sponsorship to work ON YOUR CURRENT LOCATION, nao sponsorship para o cargo. A vaga e 100% remota, ele ja trabalha remoto com time americano de onde mora, sem visto nenhum, e responder true diria que ele NAO pode trabalhar de onde esta, o que e falso. A verdade sobre visto para cargo presencial esta escrita com todas as letras no Personal Summary: pode trabalhar remoto de onde vive sem patrocinio, e para posicao presencial precisaria de patrocinio. SEGUNDO CONSERTO DO pin_interesse.js NESTA RODADA, e ele nasceu aqui: o slot 2 (What are the most successful games youve worked on) e CONDICIONAL do slot 1, so existe depois que o booleano vira true. O mapa texto roda ANTES dos combos, entao o campo ainda nao existe la e o preenchimento cairia num NAO ACHEI silencioso; e o caminho de combo digita so os 14 PRIMEIROS caracteres, porque foi feito para filtrar lista, e truncaria uma resposta obrigatoria de 210 caracteres. Resposta truncada e pior que ausente, porque parece respondida. Foi criado o caminho ""livre"": true, que digita tudo e confere o tamanho de volta: pedi 210 chars, a tela tem 210, CONFERE. Personal Summary de 206 palavras. E a unica casa 100% remota da fila, o que dispensa visto."
2026-09-10,Keen Software House,Spontaneous Application - questionnaire (formulario de convite do Greenhouse),"Chequia (Praga), com remoto na mesa",portal,https://s101.recruiting.eu.greenhouse.io/application_form/7bbfd2d008a1c40074210682f77babbf,enviada,"CANDIDATURA DE PERSONAGEM ENVIADA E CONFIRMADA em 10/09. TRES PROVAS: pedido PUT para /application_form/7bbfd2d008a1c40074210682f77babbf respondido 200, navegacao para /application_form/7bbfd2d008a1c40074210682f77babbf/confirmation, e o texto final da tela ""Thank You. Your form has been received."" A PORTA VEIO DELES: um recrutador da casa escreveu e mandou este formulario; por isso ""como soube de nos"" foi respondido Website, que e a verdade da rota. Zero captcha na pagina. DUAS TENTATIVAS ANTERIORES NAO SAIRAM E A CAUSA FOI MINHA, esta registrada para nao repetir: (1) a pergunta da politica de dados NAO e caixa de texto, e um SELECT de opcao unica (""I do agree with Data policy of KSWH & GoodAI""); escrever texto nela deixava o campo em ""Select..."" e o proprio formulario barrava o envio com ""This field is required."" antes de qualquer pedido sair. (2) no React-Select, apertar Escape depois de escolher DESFAZ a escolha e o campo volta para ""Select..."". (3) A CAUSA DE FUNDO: a pagina levanta um confirm() nativo, ""Answers cannot be changed once submitted. Are you ready to submit?"", e o Playwright DISPENSA dialogo por omissao, ou seja cancelava o envio sem deixar rasto. Resolvido com p.on(""dialog"") aceitando. FALSO POSITIVO CORRIGIDO NO MESMO PASSO: o teste de sucesso casava /thank you/ no corpo da pagina, e a frase ""thank you"" vive DENTRO da pergunta de salario deste formulario (""Please also state including currency, thank you.""). O teste passou a exigir pedido de rede para o endereco de submissao OU mudanca de URL, nunca texto de tela. Sem anexo: o formulario nao tem campo de ficheiro, o portfolio entrou como link da ArtStation dentro da resposta de disciplina. Salario respondido pela politica de casa media, EUR 45.000, com a frase de alinhamento. Nao ha vaga aberta de personagem la: o proprio cabecalho diz que nao ha cargo correspondente agora, entao isto e candidatura espontanea a convite."
2026-09-11,Facepunch Studios,"Connect (banco de talentos, Teamtailor) - cargos Character (Rust) e Character (s&box)",Reino Unido (Walsall),portal,https://facepunch.teamtailor.com/connect,enviada,"CADASTRO DE PERSONAGEM ENVIADO E CONFIRMADO em 11/09, com CV anexado. Casa de Rust e Garry's Mod, arte de personagem feita em casa, sem publisher. PROVA DO CADASTRO: pedido POST para https://careers.facepunch.com/connect/candidates respondido 302, e a URL mudou de /connect/candidates/new para /connect/dashboard, abrindo em ""Welcome to Connect - Your Profile"". PROVA DO CV: depois de salvar, a pagina /connect/resume passou a mostrar ""My CV vini_cavalcanti_cv.pdf"" e existe link de download em /connect/profile/download_resume. CONFERIDO EM VISITA SEPARADA, nao no redirecionamento. DIRECIONAMENTO DE DISCIPLINA, e e o que faz esta valer mais que um cadastro comum: alem do departamento Art (377136) o cargo primario marcado e Character (Rust) 942551. Ele entra no balaio de PERSONAGEM, nao no de arte generica. CORRECAO ESCRITA NA NOITE DE 11/09, e ela desmente o que esta linha dizia antes: candidate[role_id] e RADIO, nao checkbox, entao os DOIS cargos de personagem NUNCA puderam ficar marcados ao mesmo tempo; o texto anterior dizia que sim e estava errado. Na pratica ficava so o ultimo clicado, que era Character (s&box) 942552. Medido na tela de /connect/profile/settings e trocado de proposito para Character (RUST) 942551, porque Rust e o carro-chefe da casa, com time de personagem estabelecido e producao continua, enquanto s&box e a plataforma nova e menor. Os DOIS cargos de personagem ficaram marcados na assinatura de vagas, que ali e checkbox separada, entao o alerta cobre as duas frentes: cargo primario um, alerta dois. Conferido em VISITA SEPARADA depois de salvar (POST /connect/profile respondido 302): department_id 377136 checked=true e role_id 942551 checked=true. O QUESTIONARIO DE 4 TELAS TAMBEM FOI RESPONDIDO nesta noite, o que a linha original registrava como pendente: nome, sobrenome, telefone, locais de interesse e o pitch de 140 caracteres, com a tela final em ""All done, thank you!"" e os dados basicos lidos de volta preenchidos em /connect/profile/settings. Zero sinal de captcha no HTML. Dedupe no minuto do clique: inedito nos quatro arquivos. RESSALVA HONESTA: o Connect da Facepunch e cadastro em DUAS etapas e a primeira tela so pede consentimento e email; nome, telefone e endereco NAO existem nela. Portanto este cadastro tem email, disciplina e CV, e NAO tem nome digitado nem carta. Falta ainda o questionario de 4 telas em /connect/questions/start, que nao foi respondido nesta rodada de proposito, por conter perguntas que eu nao li."
2026-09-11,Neon Giant,"Open Application / ""Rockstar"" (anuncio espontaneo, Teamtailor) - id 1518164",Suecia (Uppsala),portal,https://neongiant.teamtailor.com/jobs/1518164-rockstar/applications/new,enviada,"CANDIDATURA DE PERSONAGEM ENVIADA E CONFIRMADA em 11/09, COM CARTA E CV, e esta e candidatura de verdade, nao cadastro de banco de talentos. Casa de The Ascent, veteranos de AAA, personagem e criatura no nucleo do jogo. TRES PROVAS: pedido POST para https://jobs.neongiant.se/applications respondido 200; a URL mudou de /applications/new para /applications/1f7da090-a228-4e7a-bbbe-20618c84d4d8/thanks/<token>; e a tela final diz ""Thanks for applying. We have received your application and we will be reviewing it shortly."" Quarta prova de reforco: o campo de nome ficou VAZIO depois do envio, ou seja o formulario foi realmente consumido. Enviados nome, email, TELEFONE no formato internacional (o Teamtailor usa intl-tel-input e sem o codigo do pais o 81 vira Japao), carta de 1585 caracteres e o CV anexado, conferido na tela antes do clique. Zero captcha, zero erro de validacao. Dedupe no minuto do clique pelo ID 1518164: inedito nos quatro arquivos. A CARTA FOI REESCRITA NESTA RODADA e nao e a antiga: a versao que existia no ax_apply.js trazia ""I WANT TO RELOCATE"" em CAPSLOCK, que o Vini baniu duas vezes, e a lista academica inteira. Agora a realocacao e uma linha afirmativa (""I am ready to move to Uppsala for the role"") e o visto e UMA frase honesta. Gancho especifico colado: The Ascent como trabalho de personagem e criatura estilizados num mundo denso dirigido."
2026-09-11,The Gang,"Connect (banco de talentos, Teamtailor) - departamento Art, cargo Senior Game Artist","Suecia, Portugal, Reino Unido e Montreal",portal,https://thegang.teamtailor.com/connect,enviada,"CADASTRO ENVIADO E CONFIRMADO em 11/09, e desta vez COMPLETO: consentimento, email, departamento, cargo, NOME, SOBRENOME, TELEFONE e CV. Um dos maiores estudios de UGC do mundo (Roblox e UEFN), arte 3D estilizada em volume, times em quatro paises do escopo. PROVA DA ETAPA 1: pedido POST para https://careers.thegang.io/connect/candidates respondido 302 e a URL mudou de /connect/candidates/new para /connect/dashboard. PROVA DA ETAPA 2: dois pedidos POST para https://careers.thegang.io/connect/profile respondidos 302, um ao salvar os dados basicos e outro ao salvar o CV, ambos com volta para /connect/dashboard. CONFERIDO EM VISITA SEPARADA depois de tudo salvo: em /connect/profile/settings os campos candidate[first_name], candidate[last_name] e candidate[phone] voltaram preenchidos. DIRECIONAMENTO DE DISCIPLINA: departamento Art (183726) e cargo Senior Game Artist (451441), que e o cargo de arte mais senior do menu deles. Eles NAO tem cargo chamado Character Artist no Connect: o menu de Art e Art Director, Art Manager, Associate Art Manager, Concept Artist, Game Art Intern, Game Artist, Junior Game Artist e Senior Game Artist. Escolhi Senior Game Artist porque Concept Artist e 2D e as tres de manager sao gestao. Zero sinal de captcha. Dedupe no minuto do clique: inedito nos quatro arquivos. RESSALVA HONESTA: o Connect nao tem campo de carta, entao esta candidatura nao leva texto de apresentacao; leva CV, disciplina marcada e contato. O endereco foi digitado mas o campo oculto candidate[location][address] ficou vazio, ou seja a sugestao do mapa nao foi fixada; isso nao bloqueia nada e nao e campo obrigatorio."
2026-09-11,Lightheart Entertainment,"Open Application (anuncio espontaneo, Teamtailor) - id 1344945",Finlandia (Helsinque),portal,https://lightheartentertainment.teamtailor.com/jobs/1344945-open-application/applications/new,enviada,"CANDIDATURA DE PERSONAGEM ENVIADA E CONFIRMADA em 11/09, COM CARTA E CV, e e candidatura de verdade, nao cadastro de banco. QUATRO PROVAS: pedido POST para https://careers.lightheart.games/applications respondido 200; a URL mudou de /applications/new para /jobs/1344945-open-application/applications/59759164-46ba-4879-8f2d-fa259ad907af/thanks/<token>; a tela final diz ""Applied to Open Application"" e ""Thanks for applying. We have received your application and we will be reviewing it shortly.""; e o campo de nome ficou VAZIO depois do envio, ou seja o formulario foi consumido. Enviados nome, email, telefone em formato internacional, carta de 1616 caracteres e CV anexado, conferido na tela antes do clique. Zero captcha, zero erro de validacao. Dedupe no minuto do clique pelo ID 1344945: inedito nos quatro arquivos. RESSALVA ESCRITA PELA PROPRIA CASA, e ela e honesta: ""Lightheart is currently not hiring for any role."" O anuncio espontaneo continua aberto, entao isto e banco de talentos declarado e nao vaga. O gancho da carta ENCARA isso de frente em vez de fingir que nao viu: diz que escreve para o momento em que estiverem contratando, e que time pequeno e autonomo e onde uma pessoa dona do personagem do primeiro sculpt ao motor compensa."
2026-09-11,MindArk,"Connect (banco de talentos, Teamtailor) - departamento CHARACTER ART",Suecia (Gotemburgo),portal,https://mindark.teamtailor.com/connect,enviada,"CADASTRO COMPLETO ENVIADO E CONFIRMADO em 11/09: departamento, email, NOME, SOBRENOME, TELEFONE e CV. Casa do Entropia Universe, MMO cujo produto e avatar e personagem. O ACHADO DESTA CASA E O DEPARTAMENTO: eles tem um departamento chamado CHARACTER ART (164025), separado do 3D Art (164024). Foi nele que o cadastro entrou. Essa e a diferenca entre cair na fila de personagem e cair no balaio de arte generica. PROVA DA ETAPA 1: POST para https://career.mindark.com/connect/candidates respondido 302, URL de /connect/candidates/new para /connect/dashboard. PROVA DA ETAPA 2: dois POST para https://career.mindark.com/connect/profile respondidos 302, um dos dados basicos e outro do CV, ambos voltando para /connect/dashboard. Quadro publico com ZERO vaga aberta, ou seja o banco E a porta. Zero sinal de captcha. Dedupe no minuto: inedito nos quatro arquivos. VARIANTE DE CONSENTIMENTO MEDIDA: esta casa NAO tem caixa de consentimento nesta tela (a caixa esta AUSENTE, nao desmarcada), que pelo BRIEF-JHON e a variante de login e pode enviar. O script foi corrigido nesta rodada para distinguir os dois casos, porque antes ele recusava a ausencia junto com a armadilha."
2026-09-11,Pixion Games,"Connect (banco de talentos, Teamtailor) - departamento Art",Remoto (time 100% distribuido),portal,https://pixiongames.teamtailor.com/connect,enviada,"CADASTRO COMPLETO ENVIADO E CONFIRMADO em 11/09: departamento Art (140760), consentimento, email, nome, sobrenome, telefone e CV. Fableborne, ARPG mobile estilizado com personagem no centro. Casa 100% remota, o que pelo briefing vale mesmo fora da lista de paises: ""Pixion is a globally distributed, fully remote and multicultural team."" PROVA DA ETAPA 1: POST para https://pixiongames.teamtailor.com/connect/candidates respondido 302, URL para /connect/dashboard. PROVA DA ETAPA 2: dois POST para /connect/profile respondidos 302. Zero sinal de captcha. Dedupe no minuto: a unica ocorrencia de ""pixiongames"" nos arquivos e a lista de QUADROS NOVOS GUARDADOS de uma varredura, sem marca de envio. O menu de departamentos deles nao tem cargo dentro do departamento, entao Art e o mais fino que da para marcar aqui."
2026-09-11,Kinda Brave Entertainment Group,"Connect (banco de talentos, Teamtailor) - departamento The Publisher (entrada do grupo)",Suecia (Umea),portal,https://kindabrave.teamtailor.com/connect,enviada,"CADASTRO COMPLETO ENVIADO E CONFIRMADO em 11/09: departamento, consentimento, email, nome, sobrenome, telefone e CV. Grupo sueco de estudios de jogo com producao propria de arte; quadro publico com zero vaga, entao o banco e a porta. PROVA DA ETAPA 1: POST para https://careers.kindabrave.com/connect/candidates respondido 302, URL para /connect/dashboard, e a tela de boas-vindas traz mensagem assinada por Therese Nas, Head (de RH). PROVA DA ETAPA 2: dois POST para /connect/profile respondidos 302. Zero sinal de captcha. Dedupe no minuto: inedito nos quatro arquivos. ESCOLHA DE DEPARTAMENTO, e ela precisa ficar explicada porque NAO e obvia: nesta casa os departamentos NAO sao disciplinas, sao os quatro estudios do grupo (Dinomite Games 150865, Ember Trail 150863, Gnomad 150864, Windup Games 258387) mais The Publisher 117824, e nao existe lista de cargo dentro de nenhum deles. Tentei descobrir o que cada estudio faz para escolher o certo: o jobs.json volta vazio, as paginas /departments/<slug> nao publicam texto nenhum e o site do grupo nao descreve os estudios. Como qualquer um dos quatro seria PALPITE, marquei a entrada de grupo (The Publisher) de proposito, que e a que um recrutador do grupo le, em vez de mandar o cadastro para um estudio errado. Se algum dia aparecer qual estudio faz personagem estilizado, vale refazer apontando para ele."
2026-09-11,Last Arrow Games,"Connect (banco de talentos, Teamtailor) - casa de departamento unico",Reino Unido (Gateshead),portal,https://lastarrowgames.teamtailor.com/connect,enviada,"CADASTRO COMPLETO ENVIADO E CONFIRMADO em 11/09: consentimento, email, nome, sobrenome, telefone e CV. Casa nova, time pequeno, e a unica vaga aberta do quadro e Senior / Lead Animator, o que prova pipeline de personagem montado. PROVA DA ETAPA 1: POST para https://careers.lastarrowgames.com/connect/candidates respondido 302, URL para /connect/dashboard. PROVA DA ETAPA 2: dois POST para /connect/profile respondidos 302. Zero sinal de captcha. Dedupe no minuto: a unica ocorrencia e a lista de QUADROS NOVOS GUARDADOS de uma varredura, sem marca de envio. ACHADO DE METODO: esta casa NAO TEM campo de departamento nenhum, a lista veio com zero input. E casa de departamento unico. O script parava ali dizendo ""departamento nao marcou""; foi corrigido nesta rodada para contar os inputs e seguir quando nao existe nenhum. RESSALVA DO ANUNCIO, e ela e real: a vaga de animador diz ""This role is based at our studio in Gateshead and therefore it is imperative that you live within a commutable distance"". Isso vale para aquela vaga, nao para o banco, mas mostra a inclinacao da casa para presencial."
2026-09-11,GOALS,"Connect (banco de talentos, Teamtailor) - departamento Art, cargo CHARACTER ART","Suecia (Estocolmo, remote-first)",portal,https://goals.teamtailor.com/connect,enviada,"CADASTRO COMPLETO ENVIADO E CONFIRMADO em 11/09, com o cargo de PERSONAGEM marcado: departamento Art (124153) e cargo Character Art (873551), que existe no menu deles separado de 3D Art / Environment Art (873549), Concept Art (873548), 2D / UI Art (873556) e Technical Art (873552). Mais nome, sobrenome, telefone e CV. Estudio remote-first com sede em Estocolmo, jogo de futebol. PROVA DA ETAPA 1: POST para https://tt.playgoals.com/connect/candidates, URL de /connect/candidates/new para /connect/dashboard. PROVA DA ETAPA 2: dois POST para /connect/profile respondidos 302. Quadro publico com zero vaga, o banco e a porta. Zero sinal de captcha. Dedupe no minuto: inedito nos quatro arquivos. RESSALVA DE ENCAIXE, honesta: o elenco deles e de personagem REALISTA de futebol, nao estilizado, entao o encaixe existe mas nao e o forte dele. A propria tela de confirmacao avisa que isto nao e candidatura a vaga imediata."
2026-09-11,Madbox,"Connect (banco de talentos, Teamtailor) - departamento Game Art, cargo Senior Game Artist",Franca (Paris e Annecy),portal,https://madbox.teamtailor.com/connect,enviada,"CADASTRO COMPLETO ENVIADO E CONFIRMADO em 11/09: departamento Game Art (281914), cargo Senior Game Artist (817617), consentimento, email, nome, sobrenome, telefone e CV. Mobile com personagem estilizado (Pocket Champs), e o quadro tem Art Manager aberto, o que prova departamento de arte com peso. PROVA DA ETAPA 1: POST para https://careers.madbox.io/connect/candidates respondido 302, URL para /connect/dashboard. PROVA DA ETAPA 2: dois POST para /connect/profile respondidos 302. Zero sinal de captcha. Dedupe no minuto: inedito nos quatro arquivos. Nao ha cargo de personagem no menu deles: o departamento Game Art tem Art Director, Game Artist, Junior Game Artist, Junior UI Artist, Lead Game Artist, Senior Game Artist, Senior UI Artist e UI Artist; Senior Game Artist e o mais alto que nao e UI nem gestao. CASA FRANCESA, e a regra nova de 11/09 se aplica: a varredura de 13 anuncios abertos mediu que os textos sao EM INGLES e a exigencia de frances aparece num unico anuncio, o HR Intern; nenhum anuncio de arte a repete. Portanto NAO e porta condicionada ao idioma pelo que esta publicado hoje. Quando aparecer vaga de personagem la, reconferir francais courant, oral et ecrit, bilingue e francophone no proprio anuncio antes de gastar carta."
2026-09-11,Vivid Games,"Connect (banco de talentos, Teamtailor) - departamento Game Development, cargo Graphics",Polonia (Bydgoszcz; as vagas abertas sao remotas),portal,https://vividgamessa.teamtailor.com/connect,enviada,"CADASTRO COMPLETO ENVIADO E CONFIRMADO em 11/09: departamento Game Development (94202), cargo Graphics (235882), consentimento, email, nome, sobrenome, telefone e CV. PROVA DA ETAPA 1: POST para https://jobs.vividgames.com/connect/candidates respondido 302, URL para /connect/dashboard. PROVA DA ETAPA 2: dois POST para /connect/profile respondidos 302. Zero sinal de captcha. Dedupe no minuto: a unica ocorrencia e a lista de QUADROS NOVOS GUARDADOS, sem marca de envio. ENCAIXE FRACO E DITO COMO E: esta casa NAO TEM departamento de arte. Os departamentos sao Business Operations, Executive Board, Game Development, Game Production, Marketing e User Acquisition, e a arte aparece so como o cargo Graphics dentro de Game Development. As duas vagas abertas sao Senior Technical Artist e Senior UI/UX Artist, nenhuma de personagem. Entra como porta de entrada, nunca como carro-chefe."
2026-09-11,eRepublik Labs,"Connect (banco de talentos, Teamtailor) - departamento Game Art",Irlanda (Dublin),portal,https://erepublik.teamtailor.com/connect,enviada,"CADASTRO COMPLETO ENVIADO E CONFIRMADO em 11/09: departamento Game Art (374412), email, nome, sobrenome, telefone e CV. PROVA DA ETAPA 1: POST para /connect/candidates, URL de /connect para /connect/dashboard, e a tela traz mensagem de boas-vindas da casa. PROVA DA ETAPA 2: dois POST para /connect/profile respondidos 302. Quadro publico com zero vaga. Zero sinal de captcha. Dedupe no minuto: inedito nos quatro arquivos. ENCAIXE FRACO E DITO COMO E: jogo de navegador estrategico, sem elenco de personagem 3D. Entra pela regra 13, como porta de entrada em pais do escopo, e nada alem disso."
2026-09-11,Stratosphere Games,Initiative Application (Personio) - departamento Art & Design - id 1318003,Alemanha (Berlim; escritorio e remoto misturados),portal,https://stratosphere-games.jobs.personio.com/job/1318003/apply,enviada,"CANDIDATURA DE PERSONAGEM ENVIADA E CONFIRMADA em 11/09, COM CARTA E CV, e e candidatura de verdade com requisicao propria. Estudio de Berlim, 40 pessoas, e o proprio anuncio diz de onde vem o time: ""Our team is made up of experts from renowned companies like Splash Damage and Rocksteady"", fazendo ""AAA-standard games for mobile platforms and beyond"". O anuncio esta classificado no departamento Art & Design, ou seja e a porta da arte e nao balcao de RH. TRES PROVAS: pedido POST para https://stratosphere-games.jobs.personio.com/api/v1/jobs/1318003/application respondido 200; o formulario ficou VAZIO depois do clique; e a tela final diz ""THANK YOU. We have received your application and will contact you shortly!"". Os dois anexos subiram antes, cada um com POST para /api/v1/documents respondido 200, e os dois nomes aparecem na tela. Zero captcha medido no HTML e zero iframe de desafio na pagina. Zero erro de validacao. Dedupe no minuto do clique: o ID 1318003 so aparece no relatorio de caca de hoje, sem marca de envio, e a casa e 100% nova para a campanha. RESPOSTAS DE CAMPO: available_from respondido ""Two months from an offer"", que e honesto e NAO revela data de fim de contrato; salary_expectations pela politica de casa media na Alemanha, EUR 45.000, com a frase de alinhamento; location dito como e, com a linha de mudanca para Berlim. A CARTA FOI GERADA NESTA RODADA, em PDF, a partir de texto que eu escrevi e li: o Vini_Cavalcanti_Cover_Letter.pdf que existia na pasta e de 02/09 e o texto dele NAO e legivel aqui (fonte embutida), e anexar arquivo cujo conteudo eu nao li e o erro que o briefing proibe, ainda mais depois de ""I WANT TO RELOCATE"" ter sido banida duas vezes. O gerador recusa gerar se a frase banida aparecer. Gancho colado no que a casa tem: padrao AAA dentro de orcamento de celular, que e onde o habito dele de julgar o asset pelo custo em tempo de execucao rende."
2026-09-11,HAEGIN,Candidatura espontanea pelo formulario de contato (porta de recrutamento declarada),Coreia do Sul (Seul),portal,https://www.haegin.kr/contact.php,enviada,"CANDIDATURA DE PERSONAGEM ENVIADA E CONFIRMADA em 11/09, COM CARTA E CV. Casa de Play Together, mundo social 3D cujo produto E personagem, e de 2026 프로야구GO!. A propria pagina diz para que a porta serve: ""해긴과 함께 하고 싶은 분들의 연락을 기다립니다!"", ou seja, esperamos o contato de quem quer trabalhar com a HAEGIN; e o rodape rotula hr@haegin.kr como Recruit. PROVA: POST multipart para https://www.haegin.kr/contact_send.php respondido 200, e o corpo da resposta, de 90 bytes, foi escrito PELO SERVIDOR: <script>alert('등록이 완료되었습니다.'); history.back(-1);</script>, que quer dizer ""o registro foi concluido"". Nao e texto de tela da pagina de origem: e a resposta do proprio endpoint de envio. Enviados nome, telefone em formato internacional, email, assunto, carta de 1.781 caracteres e o CV em PDF no campo file_upload. COMO FOI ENVIADO, e isto precisa ficar escrito: por curl, NAO pelo navegador, e a razao e medida. No navegador a pagina /contact.php volta SEM FORMULARIO NENHUM, so endereco e os dois emails, com zero input; e assim com locale en-US, com locale ko-KR mais Accept-Language coreano, e tambem com ?lang=kr, que e como o proprio site troca de idioma (o link EN aponta para ?lang=en). Por curl, em sessao nova, os sete campos vem servidos no HTML. Zero captcha e zero honeypot no formulario, entao nada foi burlado: o que ficou de fora foi a validacao de tela submitCheck(), que nao e porteiro. RESSALVA DE ENCAIXE: o quadro de carreiras deles tem a categoria 아트&디자인 (Art & Design) separada, mas as vagas abertas hoje sao de marketing, cliente, dados e financeiro; nenhuma de arte. Isto e candidatura espontanea, nao resposta a vaga."
2026-09-11,Awaceb,"Connect (banco de talentos, Teamtailor) - departamento ART",Franca / Nova Caledonia (Noumea e Bordeaux),portal,https://awaceb.teamtailor.com/connect,enviada,"CADASTRO COMPLETO ENVIADO E CONFIRMADO em 11/09: departamento ART (241718), email, nome, sobrenome, telefone, CV e o questionario de cinco perguntas respondido. Casa de TCHIA, personagem estilizado com forte identidade propria, time pequeno. PROVA DA ETAPA 1: POST para /connect/candidates, URL de /connect para /connect/dashboard, e a tela de boas-vindas assinada por Philippe Crifo, Diretor Criativo. PROVA DA ETAPA 2: dois POST para /connect/profile respondidos 302. SINAL DE IDIOMA, e e o achado desta casa: o questionario inteiro esta EM FRANCES (""Combien d annee d experience comptabilises tu en jeux video?"", ""As-tu deja travaille au sein d un studio de jeux video independant?"", ""Travailles tu en ce moment de chez toi ou au bureau?"", ""Es-tu pret.e a venir travailler au studio?"", ""As tu une specialite culinaire?""), e a unica vaga aberta do quadro tem titulo em frances (Animateur / animatrice Technique). NAO HA exigencia ESCRITA de frances em lugar nenhum que eu tenha conseguido ler, entao pela regra de 11/09 isto e PORTA CONDICIONADA e nao descarte. AS RESPOSTAS FORAM DADAS EM INGLES DE PROPOSITO: responder em frances daria a entender que ele fala frances, e ele nao fala; uma das respostas diz isso com todas as letras (""Answering in English: I am still learning French""), que e a mesma verdade que ele disse a recrutadora da TAT hoje de manha. Respondido tambem SIM a ""esta disposto a vir trabalhar no estudio"". Zero captcha. Dedupe no minuto: inedito nos quatro arquivos."
2026-09-11,Jam Filled Entertainment,Expression of Interest (Greenhouse) - departamento CG Assets (Modeling/Surfacing) - id 7685474003,"Canada (Toronto, Ottawa e Halifax)",portal,https://job-boards.greenhouse.io/jamfilled/jobs/7685474003,enviada,"CANDIDATURA DE PERSONAGEM ENVIADA E CONFIRMADA em 11/09, COM CARTA E CV, e esta e a PRIMEIRA vez que a casa recebe candidatura por porta oficial: os dois contatos anteriores foram carta fria para contact@jamfilled.com, em 11/07 e em 26/08 com follow-up em 02/09, e nenhuma foi respondida. DUAS PROVAS: a URL final e /jobs/7685474003/confirmation e a tela diz ""Thank you for applying!"", com zero erro de validacao. DEPARTAMENTO ESCOLHIDO: CG Assets (Modeling/Surfacing), que e o nome que ELES dao a disciplina dele no proprio seletor, entre Storyboards, Design, Matte Painting, CG Rigging, CG Layout, CG Animation, CG FX, CG Lighting e as quatro de 2D. RESPOSTAS DE VERDADE, e duas custam: ""Are you currently residing in Ontario?"" respondido NAO, e ""Eligibility to work in Canada"" respondido ""I will require a work permit."" A terceira, sobre presencial ate 3 dias por semana em Toronto, Ottawa ou Halifax, foi respondida SIM, que e coerente com a carta, onde ele diz que esta pronto para mudar para o Canada e que precisaria de patrocinio. O CODIGO DE SEGURANCA DO GREENHOUSE APARECEU e foi resolvido dentro da janela: o script pediu por needcode_jamfilled.txt, li no Gmail o codigo enviado por no-reply@us.greenhouse-mail.io as 18h32 para o assunto ""Security code for your application to Jam Filled"", escrevi code_jamfilled.txt com a sessao ainda viva e o envio passou. Sao 8 campos de digito. A carta foi GERADA NESTA RODADA em PDF, a partir de texto escrito e lido aqui; o PDF antigo de 02/09 nao e legivel e por isso nao se anexa mais. RESSALVA HONESTA, escrita pela propria casa no topo do anuncio: ""The Expression of Interest posting does not represent an active job opportunity or current open position at Jam Filled."" E banco de talentos oficial, nao vaga aberta."
